"genes","X30.deg","X15.deg","P_Value","Fold_Expression_Change"
"YJR161C",1.72116137421136,0.610323661200744,0.0252754152333957,0.354599905822541
"YJR152W",13.2098719531054,4.67882309005863,0.00856263322631813,0.354191403722027
"YNR072W",1.71776855890789,0.608258253642296,0.023375834302159,0.354097908293891
"YFR023W",1.53970701411595,0.544925524314797,0.0238110122946092,0.353915075607859
"YBR180W",4.05440918911751,1.43481232992349,0.00118948366102362,0.353889374011555
"YMR058W",95.6103130158696,33.6705504160974,0.000494115098745446,0.352164419862413
"YDR380W",57.1182205758333,20.0443599985235,0.00148045159968146,0.350927598872089
"YOR032C",6.61661334174618,2.30500362803028,0.0171574073314323,0.348366076265531
"YMR279C",9.1600549671834,3.18264550415654,0.00154709689797119,0.347448297587581
"YHL048W",14.7186939553002,5.10398606267951,0.0189333104452707,0.346768950980298
"YNL228W",0.289603126376855,0.100204009866745,0.0499605139196618,0.346004586070495
"YGR288W",10.8530356735093,3.73385998074504,0.0270882589496929,0.344038303482118
"YPR196W",7.15283208394756,2.46020176219709,0.00319279688763706,0.343947926265219
"YHR177W",7.76143474757486,2.65212304648098,0.0368171387108076,0.341705255888373
"YOL047C",3.23007500883858,1.10216131457544,0.00038217750840678,0.341218489217604
"YDR055W",107.626510492939,36.5195169804247,0.0108556021889081,0.339317114465219
"YGL182C",0.25532282313052,0.0862225314163419,0.0244514881128754,0.337700055009439
"YDR540C",2.45205530550696,0.828043946063519,0.0317867520996103,0.337693829418877
"YFL019C",0.882815441492444,0.297872535502194,0.0287136108695942,0.337412013318011
"YKL112W",26.2381481593831,8.81496802063706,0.000181544623469436,0.335959991043984
"YLR177W",34.0212909779336,11.3495217085427,0.000652452280711432,0.333600559599695
"YLR049C",28.5098652445843,9.3901959817317,0.00756907074730791,0.329366550882434
"YBL083C",0.274072192045011,0.0902274046348182,0.00691366727029985,0.329210358634269
"YOR387C",1.61618887666004,0.531913778694408,0.00228773264352258,0.329116099223281
"YOR135C",5.24199497333613,1.72353568176672,0.024441600474658,0.328793844811686
"YOL162W",1.28934651013786,0.423502924863764,0.0189498653195967,0.328463234308116
"YJL191W",43.4146577186781,14.2376890976488,8.81662395261597e-06,0.327946593289008
"YGR248W",16.3102083631287,5.344793861712,0.00544073696889652,0.327696234328593
"YOR152C",6.78115985220672,2.215986816246,0.00613976548015289,0.326785810177425
"YOL017W",13.6711089113185,4.46051151261502,7.04083315093588e-05,0.326272838695777
"SCER_lnc0041",0.20487682501161,0.0666693351714946,0.00598263821502377,0.325411793977755
"YAR071W",1.06866019990366,0.346856984460342,0.00586080058782341,0.324571818517814
"YNL285W",15.5776076263399,5.05117008778659,0.00651866667754808,0.32425839762748
"YOR313C",2.58054106502017,0.833068133770706,0.00543651480442514,0.322826923804134
"YMR081C",7.20753795627793,2.31685909348723,0.0324486845930078,0.321449447445392
"YHR137W",56.2109997107633,17.9672001619022,0.00634723076239105,0.319638509443941
"YHR022C",8.85772767978738,2.80456593174503,0.0052528050051902,0.316623634540586
"YGL229C",5.46046039477217,1.72568861431233,0.0022704640907954,0.316033537385327
"YDR263C",4.45139150285459,1.40675082425921,0.00127094663913935,0.316024960589759
"YHL022C",3.46265484682942,1.09380113557818,0.0195047612667473,0.315885118200481
"YGR127W",13.6546844266585,4.28609438637616,0.00128713682892658,0.313891866882568
"YMR195W",43.4864423590919,13.5574579032249,0.000172804846400192,0.311762866027839
"YPR194C",13.9692622267236,4.33590043774216,0.000411986631748276,0.310388649548539
"YFR017C",8.64679667943856,2.66949071243408,0.00862092687473152,0.308725972334001
"YPL058C",66.7039397324212,20.4821116112882,0.0181727410934366,0.307059998156795
"YAR030C",1.88909809646318,0.579928494822543,0.0107725775025085,0.306986966906748
"YGR023W",6.23218159356521,1.91150167449082,0.0453788677672879,0.306714694652746
"YMR084W",2.50512546275163,0.766995910345164,0.0132393574604591,0.306170657617561
"YBR018C",3.10797557169103,0.94347323953127,0.00602557282548295,0.303565204348737
"YJR095W",1.50750952000779,0.455963498800413,0.0385959476246053,0.302461439048197
"YLL062C",4.08376435688207,1.22729314095453,0.00431672473411783,0.30052986257306
"YFL020C",1.16500232351678,0.344890125665368,0.0473454084551449,0.296042435884807
"YIR017C",5.30381132981662,1.56807402547284,0.0050614848596925,0.295650415891973
"YNR067C",103.256672832295,30.227678232482,0.000160567149142106,0.292743097403269
"YOR177C",4.00443517581725,1.17087448333555,0.00894469770713491,0.292394415673514
"YJL164C",16.0159657380409,4.66425093358131,0.00300091426550215,0.291225081888309
"YNR068C",4.15330102715353,1.20771255157474,0.00291488254674878,0.290783775045183
"YAL067C",2.38934712959596,0.691198965484534,0.0246696293124817,0.289283610959206
"YLR214W",50.8793666978777,14.6781596742466,0.0395333871502886,0.288489433475178
"YBR147W",5.27833586858611,1.51872859376086,0.00594020139349096,0.287728676532226
"YBR126C",103.707294148173,29.7627534736726,0.000701635397715982,0.286988043783581
"YHL021C",42.5470357322504,11.9696183027583,0.00172896809027705,0.281326726921316
"YGR289C",9.06030443394916,2.53341254799304,0.0226794650400002,0.279616713374474
"YIR014W",5.33506486428274,1.47792359563166,0.00582141314772532,0.27702073606004
"YJL132W",16.5278367159474,4.57772693670943,0.0269605338045597,0.276970726138192
"YPL177C",35.3344669542704,9.78545667276287,0.00164403824302919,0.276938001793748
"YKR091W",12.5493133959206,3.46387986106904,0.027107635764217,0.276021464424902
"YDL199C",7.34979502375456,2.01466384995239,0.00672626990538592,0.274111569566361
"YGR070W",28.1910237785987,7.69318878790728,0.000112458660086159,0.272894977079463
"YCR099C",2.92187960918646,0.796750202483831,0.011205349154231,0.272684131125331
"YJL175W",0.320450129235879,0.0862225314163419,0.0373694001779341,0.269066926644535
"YBL065W",0.607974593269718,0.162868471819764,0.0151780064827155,0.267886970315403
"YNL203C",0.510560529298205,0.136472359494924,0.00233297993697125,0.267299079469604
"YOR055W",0.442764432188095,0.118288910299098,0.0205411206241457,0.267159920038127
"YHL035C",30.4194956631934,8.05501273845275,0.0128185917874421,0.264797708273614
"YDR220C",0.73227829480696,0.193663652416972,0.000268030036421014,0.264467284897506
"YCR005C",438.365425841879,115.252154589328,0.0190613177380832,0.26291342290051
"SCER_lnc0319",3.03084166352461,0.796153090737878,0.0217115695850552,0.262683828165415
"YLR304C",222.045720671869,57.5690841707082,0.0131968922034972,0.259266803235455
"YIR039C",9.20028302717102,2.38418614583968,0.0498510203086342,0.259142695806043
"YPR157W",7.53535885260536,1.93642305728414,0.00165379412235053,0.256978213667239
"YKR077W",13.3808363167519,3.41900403870404,0.00128071950427231,0.255514973636116
"YLR297W",5.947920893894,1.51372659457742,0.00630823473405126,0.254496759721767
"YLR037C",1.42429318420058,0.351058955205765,0.0242901444858868,0.246479418072063
"YEL035C",0.327781256625561,0.0807493623853712,0.00712764036966362,0.246351372304411
"YML083C",6.85014105133644,1.66827803533958,0.000328525138733537,0.243539223913368
"YPR026W",20.0578759713844,4.7013193116475,0.0161249787077713,0.234387694806501
"YHL028W",24.4051318277046,5.70969151052832,0.00960065335791892,0.233954544922667
"YHL024W",16.8574080223095,3.91378883389725,0.00834944809411569,0.232170261805234
"YDR043C",27.137210570873,6.17119474393095,0.00598602013374069,0.227407114221041
"YKL221W",2.28614669879853,0.49731082240567,0.000953894474617526,0.217532331878365
"YPL014W",22.6119100102761,4.90508551119482,0.0404842436295363,0.216924864328828
"YCR025C",1.16692803701573,0.251452057084973,0.00118250693530181,0.215482059826097
"YOL084W",10.9996130934691,2.27658525608666,0.0122434074389639,0.206969575815204
"YCR098C",5.2545952130773,1.07419835767464,0.0275325863928404,0.2044302775219
"YGR225W",1.98310620684478,0.404743937891816,0.00739923855773635,0.204095946296181
"YEL007W",38.0134091793529,7.55019134714653,0.00619658436087211,0.198619158611205
"YHL036W",10.6918172904079,2.07212339602991,0.00179093728878147,0.193804602131473
"YLR338W",0.272758039084555,0.0501512793151093,0.00275245142213447,0.183867282091592
"YBR184W",4.6372908073796,0.842770666682045,0.0117082526503213,0.181737721805347
"YDL196W",0.997345685443407,0.179485076439622,0.0152560677558549,0.179962754197734
"YCR100C",9.32064841662205,1.66009276534552,0.0414299160386262,0.178109149829639
"YCL046W",0.219008489420164,0.0360712521012327,0.049112598629904,0.164702529097083
"YCR021C",16.034210920648,2.58988078727072,0.00557822238996047,0.161522185287934
"YOR314W",0.671643091160862,0.0961991366482691,0.00408073460455396,0.143229548422808
"YML100W",160.307924940519,21.3494035055734,0.00419034963645266,0.133177467760842
"YML084W",0.505938677997113,0.0541561525335855,0.0198745389433223,0.107040941696682
"YHR125W",0.272123278543825,0.0265932098517856,0.00976851099720377,0.0977248620334508
"YKL111C",0.562910809039305,0.0531864197035713,2.97304346462597e-05,0.0944846303348522
"YHR054C",0.188076369598305,0.0140800272138766,0.0196714335956089,0.0748633506907265
"YKL177W",0.224346071429666,0.0140800272138766,0.00599298702096304,0.0627603020821819
"YLR184W",0.172630552229296,0.0070400136069383,0.00401900450088563,0.0407808091674724
"YBR115C",56.0568550264381,0,0.00175093295116043,0
