"genes","wildtype","Biofuel.Production.Strain","P_Value","Fold_Expression_Change"
"YLR031W",2.59242928229987,9.81131125667774,3.64477918905919e-05,3.78460130953838
"YLL013C",11.220167501964,42.4373447556973,8.35212712103865e-05,3.78223807695108
"YPR008W",34.9517639888155,132.18593417617,0.000455012023448442,3.78195315745635
"YGL058W",18.8111266547038,71.1281593778634,0.000635368208634532,3.7811748697188
"YGL186C",53.1788885263293,201.067711033951,0.000175605540033402,3.78096866267524
"YGR156W",13.145745535926,49.677326179793,0.00164840870053997,3.77896605742366
"YBR269C",45.3501147599776,171.337601077751,0.000114371392073565,3.77810733191264
"YOL130W",40.9798135128624,154.805609520912,0.00017694129025016,3.77760649087197
"YDR258C",156.026855449057,588.793354659537,0.00439845742341401,3.77366673810701
"YHR006W",21.4812236651565,80.8264941131622,8.90850315202161e-05,3.76265781563768
"YEL077C",11.2045026818587,42.1478633881475,0.000307039876832686,3.76168979426364
"YGL096W",13.7343706744493,51.6365160610307,0.00228836131899631,3.75965650592878
"YGR260W",68.8769311952415,258.237528746272,0.00102868336129794,3.74926008265759
"YPL257W",4.0052142716924,14.9950612034096,0.000188905438545727,3.74388489259863
"YBR105C",48.6329576022509,181.903228434708,0.0028260835212551,3.74032831649722
"YMR166C",10.2672229724027,38.3993313660118,5.54576852925341e-05,3.73999195977583
"YBL086C",13.9290701912095,52.0832698369604,0.00807041751307443,3.73917778588191
"YOR065W",178.849999912106,668.51488591801,0.00110394015675607,3.73785231337179
"YPL039W",9.2061954820896,34.3921908123531,4.1492905597622e-05,3.73576586324526
"YLR332W",47.8947579487949,178.86674780904,0.000272257740146151,3.73457880297191
"YJL133W",26.9110239190901,100.161147715027,1.90507852725227e-05,3.72193744898628
"YKR102W",40.5198640271135,150.805764975015,0.00377037811643351,3.72177371755504
"YLL029W",66.5856090050047,247.757144567415,3.48570434543771e-06,3.72088125752207
"YNL234W",8.64828088706354,32.1547760200648,0.00117534809709404,3.71805407802645
"YDL004W",82.8248633383399,307.719392702956,0.000408339684728589,3.7153021484131
"YJR154W",2.56485227054967,9.49328894713699,9.50173547162698e-05,3.70130048273794
"YHR173C",1.68783361122195,6.24245071911452,7.07504644783439e-05,3.69849887904243
"YLR364W",7.09711384219211,26.2279217456263,0.00549675761423004,3.69557574090219
"YOL114C",1.92189478178554,7.09612706579826,0.00612113265642474,3.69225575356711
"YBR006W",41.5001444520084,153.109583197529,0.000104728721353695,3.68937470505887
"YBR284W",17.3180057839831,63.8839202994957,0.0059734947627302,3.68887278918569
"YDL218W",2.7828192581056,10.263514312101,0.000384747372909207,3.68817136873196
"YDL049C",5.68918308431463,20.9497477083369,0.000883112161060317,3.6823824084861
"YBR169C",62.372897831221,229.521159208289,0.00740536597682615,3.67982196096397
"YER101C",13.3838252604017,49.2388221609004,2.84823769354874e-05,3.67897975376156
"YJL181W",4.07242924572681,14.979654981493,2.09290333281609e-05,3.6783094506089
"YLR111W",1.51518945885103,5.54511584040242,0.00133405795952414,3.65968480575841
"YCR083W",15.6012314272867,57.072397754618,1.09013713250247e-05,3.65819826599058
"YDR058C",10.4234573990939,38.1308164196148,3.21430446207964e-06,3.65817357520255
"YJL025W",4.57026409831228,16.718647449382,0.000159988368097048,3.6581359610172
"YPL188W",14.8937522631958,54.4796119490877,0.00165638022751,3.65788358677841
"YNL037C",145.968779000488,531.077238389063,0.00314281198788401,3.63829335304153
"YOR140W",16.844874482217,61.2006347477317,0.000317087900080179,3.63319031034281
"YNL068C",8.98843397648183,32.6316380606652,0.00195818435679634,3.63040304307131
"YOR285W",131.825995723643,477.623416545724,7.10432681381331e-06,3.62313528469
"YLR019W",28.1518612311903,101.969713303386,3.50439355284965e-05,3.62213043272644
"YBL035C",12.1259711998024,43.9090066586864,5.84649665561739e-05,3.62107132989083
"YPL003W",24.8824412542681,90.0932129712951,0.000632048457411318,3.62075457350236
"YDR497C",204.041331422748,738.479207359075,0.00446912579626082,3.61926283371009
"YJR113C",21.6910613301592,78.2808860197861,0.000153928824087402,3.60890068163445
"YBR270C",6.75349876348479,24.3671266934511,7.06684863168812e-05,3.6080745028341
"YHR075C",12.0725136516165,43.5285909168515,6.09271184559003e-05,3.60559467340284
"YOR187W",150.862837261985,543.90408432137,0.000200997747758273,3.60528871253322
"YOR337W",7.23746998305869,26.088864194677,2.15949655628732e-05,3.60469394080324
"YGL087C",26.9008136082954,96.8578416466804,0.00037092739119834,3.60055435709247
"YLR038C",56.0727564619832,201.708928730491,0.00762241514893667,3.59727149970321
"SCER_lnc0970",5.86348109061827,21.087949707568,6.67166415398285e-05,3.59648976122892
"YJR161C",21.4441498504678,77.1010300048392,0.000321267750213765,3.59543421131042
"YJR048W",145.676684693007,523.493847015001,0.00556125046479309,3.59353212985448
"YLR203C",60.7174233237456,217.838047372346,0.000280282725030465,3.58773537228075
"YDR204W",41.6574099686821,148.757276249728,4.28956006564441e-06,3.57096795891927
"YBR297W",41.7611150214566,148.92100210716,0.00697732878571411,3.56602073557292
"YNR069C",6.10210716646488,21.7130374842694,0.00352392518720902,3.55828517788034
"YLR201C",32.6923974529565,116.26125003963,8.33582957540824e-05,3.55621670778128
"YMR256C",40.3117963920834,143.3088503484,0.00489809389053657,3.55501027427653
"YJR096W",53.4636070582523,190.019234983589,0.000663651383167424,3.55417910311495
"YKL171W",31.313076713186,111.154102335794,0.00031537611042592,3.54976623197767
"YNL128W",3.25801215262697,11.56181383608,0.000405455379392701,3.54873256895546
"YDR513W",102.809438375737,364.45959580033,0.00404319140023989,3.54500133021194
"YJL185C",15.0263855556783,53.2615312211,0.000713074490947432,3.54453378184304
"YPL248C",18.4854472823107,65.4398256977276,9.92169383850939e-05,3.54007261486981
"YPL176C",26.9710912276822,95.4793901717675,9.16520351504337e-05,3.54006403989212
"YEL067C",1.88766755828161,6.67583011628968,0.000289355284934791,3.53654968906011
"YJL097W",35.3851611677808,124.969201193441,5.89700911995933e-05,3.5316838208223
"YIR014W",3.1040767074341,10.9332412886012,0.000401965123168565,3.52222007349775
"YBR162C",263.735647422555,927.33861365299,0.00185636162259798,3.51616712687768
"YDR034C",19.2503859876641,67.6245303633071,0.000108232104437082,3.51289217819538
"YBR239C",12.6489082537377,44.386567277313,6.33023969411288e-05,3.50912239909693
"YIL151C",23.3093024265901,81.7338764221634,0.00145617505769556,3.5064917399212
"YDL036C",13.748364332014,48.2063518999471,0.000106233334300836,3.50633360709647
"YDR125C",6.88928938798093,24.1426175986577,1.80199218826792e-05,3.50436978896212
"YGR068C",9.57529123212359,33.5495277384953,6.46746330033827e-06,3.5037605567486
"YMR127C",9.88857898699329,34.6278408892879,0.00035004925581247,3.50180151615665
"YPL207W",41.2173736809812,144.211701860847,0.000173998602346857,3.49880860864724
"YPL121C",0.258525195189807,0.903958033140401,0.0047327079631853,3.4965954961439
"YJR119C",8.85636631857844,30.9244932819178,0.00135386357063209,3.4917811853656
"YJR051W",27.2848080413053,95.2611874203565,2.36264442681823e-06,3.49136366567596
"YNL116W",22.4177619824553,78.2268141710126,0.000238564751284844,3.4895015047548
"YDR248C",13.2672980753709,46.2392403628111,0.00134978472152231,3.48520400311564
"YDL133W",14.9595517228578,52.1177754560212,0.000121783392683138,3.48391291541087
"YKR099W",8.93390297480919,31.1201012470357,0.000384750810743901,3.48337130308944
"YGL063W",7.44420451038829,25.9294034748582,3.46394161471529e-05,3.48316646038862
"YDL149W",14.3876570851381,50.0712142659045,0.000221637062180096,3.48015065758178
"YKL146W",72.5302378596148,252.406495688114,0.000271414065921401,3.48001748149037
"YHL042W",4.49591895840015,15.6345057540656,3.38941365118891e-05,3.47748833969842
"YIL100W",1.31559787620995,4.57249004545448,0.000290363697016153,3.47559853062941
"YLR122C",0.970086579572729,3.36732824124597,0.00304896928875213,3.47116258708485
"YJR098C",8.53255876062508,29.5943337910211,0.000667926025411215,3.46840081870741
"YDR347W",34.7305800823027,120.371637428662,0.000183234000537644,3.46586890122225
"YPL222W",25.2129168536898,87.2908515872366,0.000347136988252411,3.46214807647144
"YER046W",4.77189124072834,16.5205278198518,6.54286165313061e-05,3.46205036670749
"YGL208W",14.5031840756038,50.1914442442962,4.23546046472573e-05,3.46071896920378
"YCL036W",7.47768832278333,25.8622796565603,0.000199766456525402,3.4585928886287
"YIL007C",16.7373229195262,57.8690702194172,0.000964748945324939,3.45748663018897
"YIL065C",29.3941150627041,101.622239962714,0.000223797128268602,3.45723080099304
"YIL150C",3.79077072115126,13.0461093600722,0.000194651761688588,3.441545353107
"YMR179W",7.08596186195406,24.363968139864,0.000840320944368268,3.43834310916617
"YGL251C",17.140569382293,58.7783206689296,0.00027141725406042,3.42919300741843
"YGR235C",35.7931370156975,122.699569058339,0.000195561877454991,3.4280194274262
"YGL028C",9.22783886880282,31.6150033247669,9.44490033192214e-06,3.42604631206228
"YLR390W",19.4689262774966,66.6426826876351,0.000145444621765149,3.42302814946014
"YOR017W",10.3617968810114,35.4491298299303,0.000134342495194552,3.42113730243959
"YOR365C",5.33914759137548,18.2594125300492,0.00604772460854224,3.41991155283744
"YGR127W",17.3868487952691,59.4513970222075,0.00185278088635933,3.41933134188088
"YJL143W",100.720034099021,344.284922640233,2.4394305153732e-06,3.41823675617262
"YKL208W",11.668921355244,39.8839621693027,0.000180250208864706,3.41796477627119
"YOL050C",0.280935851147892,0.959250180644014,0.0067020923649289,3.4144811946377
"YBR128C",6.13679755916372,20.9216205215962,0.00330623664099492,3.40920819367019
"YMR295C",116.439650823824,396.877900272698,0.000151657697221256,3.40844289264646
"YHR130C",2.40556559786825,8.1898269169194,0.000194558630851793,3.40453277357184
"YIL163C",1.53534938269975,5.22518642430332,0.000100605039667558,3.40325562584028
"YBR255W",11.6188702409504,39.4364375511647,5.05267241641326e-05,3.39417144122774
"YOR122C",183.576459472194,622.856103007465,5.92021655695803e-06,3.39289745971927
"YML018C",30.2968226079887,102.73213999887,0.00142699589473411,3.39085525000834
"YDR338C",25.6036200041986,86.7704946408866,0.00104619359570492,3.38899322153108
"YLR223C",13.9946557329797,47.4146712952121,0.000508559702087663,3.38805556920382
"YHR106W",27.7306113193777,93.8897167592159,0.000181536833676506,3.38577883040059
"YOL116W",12.6418757232537,42.7765640604048,0.00159925662254949,3.38371971033704
"YOR043W",29.8455872662597,100.933063587103,2.56729600716005e-05,3.38184210237362
"YGR282C",642.37923108344,2171.57060262286,1.34377302646245e-05,3.38051184961301
"YPR186C",5.35836492632735,18.0908035186928,0.000652796694207545,3.3761798174303
"YNL217W",39.6622734901298,133.844655211918,0.000555684097558327,3.37460875119088
"YER039C",14.869860418014,50.1754796415688,0.00307379550581696,3.37430737283748
"YMR257C",13.6495876723131,45.9333189242055,0.000760649770528692,3.36517996198353
"YGL125W",29.9797036685022,100.884074960311,0.00013843285867191,3.36507912405764
"YER035W",44.3838318304791,149.228695430353,0.000144068604108059,3.36223100340506
"YDR234W",56.071128677604,188.438848720254,0.00636461650548101,3.36071081792795
"YHR202W",12.4807265881071,41.8308272508159,0.000169685148006576,3.35163397383263
"YKL101W",63.2502249947743,211.935132125465,0.00329852965198975,3.35074115772671
"YDR451C",13.6644459372826,45.7230850932067,0.000183244470537188,3.34613531372348
"YPR092W",0.755038319739153,2.52571610002674,0.00171958979565364,3.34514955598454
"YLR237W",16.3504597276285,54.6447459278798,0.0004776142112072,3.34209232267291
"YBR221C",195.319075683565,651.392282395251,9.4259216999193e-05,3.33501620420612
"YLR130C",53.729868683317,179.189810644403,0.000109012063336158,3.33501300180994
"YOR008C",54.259975335924,180.807533678641,0.00011496060970509,3.33224503990759
"YMR155W",30.0131445182343,99.9937634547638,0.000775331047109426,3.33166567715066
"YPL262W",189.604004126603,631.346933188919,0.00359613773224447,3.32981856631759
"YGR183C",55.9922642990093,186.001826088938,0.00537080550851897,3.32192006195093
"YKL150W",278.837567477881,924.571888821577,0.00384835433231427,3.31580818605054
"YDR046C",95.2414428438027,315.640206689457,0.00456815122512706,3.31410567988886
"YDR132C",13.8631385002557,45.9346623467032,0.0016228261623091,3.31343889739369
"YDL033C",7.7889361665459,25.8059350005385,9.80012083599893e-05,3.31315271415075
"YGR070W",26.0847206561928,86.3809536236316,0.00163733391200341,3.31155371614546
"YOR190W",11.1638253772214,36.9576601339351,0.000754813563366182,3.31048353813768
"YFR007W",15.6006870566521,51.4924619759116,0.000175860971326691,3.30065347692205
"YAL061W",27.7247426449819,91.2740979028104,0.0061416584882173,3.29215311649902
"YDR225W",215.884870554657,710.528908594932,0.00105124424091794,3.29123994085099
"YPL252C",5.62410364409999,18.5027365967461,0.000344656624573547,3.28989964759212
"YOL125W",18.8140715486754,61.8624227013306,7.34412488701008e-06,3.28809330512438
"YML025C",25.1541892401431,82.7008073194764,0.000342124343653081,3.28775483598158
"YDL194W",25.4710829629851,83.7195142660372,0.00477881173001481,3.28684549407261
"YBR139W",101.176397746552,331.46203562391,0.00178577319573997,3.27608061767752
"YDR177W",34.0448414164914,111.412180062697,0.00350079692973565,3.27251282212549
"YDR313C",19.7079081549766,64.4103212650161,0.00211143039059566,3.26824748514729
"YLR133W",25.6171983184052,83.6331922345122,7.12289566194367e-05,3.26472829678741
"YOR092W",47.3666122541672,154.500024028789,0.00180212438876391,3.26179172788944
"YLL032C",13.7449282880917,44.8086510760346,0.000506077478534887,3.26001344909568
"YHL029C",23.2825412396044,75.8281261020013,0.000208368314667689,3.25686639278942
"YGL212W",5.90828082888715,19.2243317187065,0.000349576636383687,3.25379450900737
"YLR134W",19.9084843140432,64.7490731310733,0.00646467401143894,3.25233564291984
"YER082C",16.6691242897619,54.2113138459773,0.000274861296633396,3.25219926995647
"YKR066C",152.069846512285,494.434753417736,0.000294856228316815,3.25136616336226
"YIR029W",12.6213946868625,41.0246549075446,0.00129620503649561,3.25040583274421
"YNL309W",7.24531591427482,23.5140823225343,0.000112262854938529,3.24541850220865
"YMR007W",8.22008783050838,26.659730089921,0.00180620548031984,3.2432415126971
"YGL075C",3.41402688063696,11.0706580469807,4.2585490331649e-05,3.24269797340179
"YER033C",15.0865212855365,48.8799672973483,0.000418197926732157,3.23997602709179
"YJL196C",128.869439089473,416.479734625415,0.00432826761244819,3.23179597558624
"YNL101W",63.5104222068113,205.097511512361,0.000654195465322795,3.22935203996117
"YJL026W",135.625268371224,437.864230221104,6.79086746048099e-05,3.22848563162001
"YPR093C",10.593687929525,34.1740867271956,4.37662750812601e-05,3.22589139443604
"YBR077C",22.4626389881131,72.14447786432,6.89855752406748e-05,3.21175432247733
"YIL111W",24.8331061370268,79.6782643584251,0.000592054087432709,3.20855006694562
"YOR145C",15.1038286624234,48.4137449645827,0.0016039042917124,3.20539553557242
"YJL206C",11.9000824001643,38.0634983489575,0.000762391389075384,3.19859115836307
"YNL241C",280.461654550093,896.913530474446,0.000727734616536309,3.19798987106898
"YBR114W",19.4184742953423,62.0966048105114,0.000738527192432515,3.19781069645651
"YOR380W",16.9137899759163,54.0640647074895,0.00157330648019836,3.19644886122341
"YJR004C",23.1294175432839,73.7714598542348,0.000259931263382078,3.18950789470511
"YDL047W",35.2502476673603,112.293429521387,5.32693031433813e-05,3.18560682412919
"YGR144W",11.6141906858784,36.9965561595765,0.00810902014458859,3.18546140322634
"YKR101W",10.0147040590356,31.8986415208919,0.00103563229376149,3.18518064366684
"YMR069W",1.14628752994516,3.64123964939877,6.75838346144669e-05,3.17654999664262
"YLR070C",9.46459596271212,30.0533992738102,0.00144022400181673,3.1753494171555
"YKL046C",67.1954102525936,213.266103509484,0.000534642950829823,3.1738195020731
"YOL129W",97.9956887932281,310.485030442797,9.68572372734361e-06,3.16835397828494
"YKL094W",71.5217411259537,226.538221088191,0.000157436980387023,3.16740361073208
"YJL149W",20.1653008705196,63.8623028187448,0.000811610330142549,3.16694024199299
"YKL041W",15.4529542594076,48.9299150466943,0.001392701692697,3.16637933597107
"YBR026C",40.059467983551,126.767326465625,0.00173186258075024,3.16447853270736
"YEL005C",8.65961411911749,27.3891433802354,0.000834135436791552,3.16285956896965
"YJR152W",13.9456868129434,44.0960542308244,0.000465868398607791,3.16198512287667
"YBR039W",94.0703748064807,297.311416014116,0.00467228050463316,3.16052122281577
"YOR034C",33.4344600039168,105.525744140234,0.00060292830295011,3.15619705321611
"YGL010W",19.0124458063396,59.9012022251363,0.00222201704320674,3.15063105690287
"YCL018W",53.8259723675969,169.196836635617,0.00915216134388872,3.14340511082849
"YJR011C",7.57129002442286,23.7896621483776,0.00325062054536833,3.14208834579561
"YOR256C",28.5049248992209,89.544852009114,0.000146297678884706,3.14138179018888
"YCR068W",35.6674957345923,111.865969379899,0.00282209459122897,3.13635614376496
"YPR003C",25.8854322350966,81.1714788537137,0.0006976883210387,3.13579769951293
"YKL132C",4.86337987236622,15.230760068437,0.00347984901450055,3.13172330110966
"YDR084C",27.0154234045454,84.5524218254852,0.000428883135773013,3.12978333003876
"YDR115W",15.9957737815779,50.056266091007,0.000219620039533845,3.12934321118345
"YMR103C",20.3853647175332,63.7718267368482,0.00312204338455382,3.12831424016657
"YOR142W",150.922505007763,471.182175065991,0.00178758217623673,3.12201401004943
"YHR194W",20.4253549363304,63.6935224009656,0.000215342214674879,3.11835572010915
"YDL020C",90.6178677460839,282.120498866377,0.00190008628479016,3.11329879949166
"YML059C",45.8714424923439,142.52812141525,0.00138212552795287,3.10712098140446
"YHL044W",11.1176509111367,34.5395783166707,0.00214777239473269,3.10673348108744
"YOL053W",12.6904570552004,39.4182898162448,0.00209047377384976,3.10613633888715
"YGR199W",47.0766046060257,146.163286473796,0.000412280347446232,3.10479669672454
"YNL176C",43.026044963977,133.279678571225,0.00524693093545463,3.09765117111767
"YER044C",103.333659718034,320.033658520202,0.00062625609476801,3.0970901388132
"YPL139C",17.6006662886656,54.4336832453552,0.000353307497240348,3.09270583014287
"YDL139C",3.66767590444907,11.322344431425,0.00268569155770639,3.08706241401822
"YBR222C",106.489575280763,328.689719355054,0.00138006624470717,3.08659057460276
"YDL183C",5.61558160392746,17.323788141977,0.00148666182987891,3.08494994175866
"YOL133W",6.14254938207586,18.9168395824367,0.000669868596241137,3.07963980519825
"YCL049C",36.3816674056852,111.930343815055,0.00168405493311969,3.07655893191867
"YGR279C",342.327583878069,1052.84802800455,0.00108159578443441,3.07555709089325
"YMR026C",15.9031167235398,48.9011869573051,0.000615324783816475,3.07494359800061
"YLR438W",41.7935456266322,128.42214293635,0.00541347355583019,3.07277453996426
"YOL001W",15.838503966463,48.6157240514055,0.000326582156076091,3.06946439855343
"YCL034W",59.2455844091194,181.45803672483,0.00995933296147985,3.06281115351609
"YGR180C",122.166380735256,374.169160142509,3.12640217704078e-05,3.0627833769862
"YLL005C",21.6594063081316,66.3297289710734,0.000561194406379001,3.06239829603137
"YMR135C",32.5944909010729,99.7276341235045,0.00046449940800829,3.05964693316384
"YER147C",18.0690037172206,55.2611438971244,0.00303950623677757,3.05833928433243
"YIL088C",45.6073869864765,139.271760541743,0.000123340437855235,3.05371058822203
"YCR047C",27.6650419872947,84.4758554012918,0.00698484382363496,3.05352348426175
"YDR437W",3.77975368827522,11.5376985122184,0.00427973683424306,3.05250010020714
"YER148W",31.6764482860387,96.6516544703212,0.000326604375674731,3.0512150098886
"YJR111C",9.87825582207148,30.1121488545733,7.57166873128523e-05,3.0483264856628
"YDR232W",93.6599350345299,285.417848832275,0.000421529697098821,3.04738465521089
"YER010C",20.4272481110991,62.239349247467,1.42541487035412e-05,3.04687880173391
"YIL099W",8.03905532205889,24.4866095321963,0.00228948159497195,3.04595609200572
"YKL045W",18.1885460028043,55.3955839106742,0.00186902137598551,3.04563014009659
"YJR052W",19.6847704703267,59.9182656413997,0.000622639581029339,3.04388947444025
"YHR171W",16.0878071893217,48.9370396096206,0.00198091605369952,3.04187133981209
"YJR104C",396.302132660738,1203.81489555839,0.000157861072199552,3.03761901929743
"YHR146W",41.7799652482655,126.808455208947,0.00393671188157455,3.03514984886713
"YDL120W",27.5545627236593,83.6143635490458,0.00114402188943387,3.03450155923729
"YER051W",12.8286370842957,38.9265061916524,0.00199148160849412,3.03434464127952
"YLR248W",90.1658464343765,273.568600852248,0.00070124221926626,3.0340601421776
"YPL026C",19.5606092174303,59.2553394596354,0.0063385919442497,3.02931973135241
"YGR102C",10.7173020694097,32.4627674755916,0.000159739627139236,3.02900555245613
"YPR182W",16.6089803476207,50.3050812775261,1.83130369147528e-05,3.02878805469431
"YMR228W",10.8316623444086,32.7883559467776,0.00116059749821222,3.02708438503931
"YLR326W",9.99093382040573,30.2407584900785,0.00619840877636645,3.02682001839648
"YCR079W",30.4696998483078,92.1236882302216,0.000215954411892354,3.02345243598906
"YPR049C",26.3285815773786,79.4625812357347,0.00525248553201429,3.01811098338881
"YDR126W",11.559307364457,34.8846378827743,7.78489737167571e-05,3.01788306019433
"YNL164C",9.8692058119327,29.7526307078594,0.00263873177188075,3.01469350977421
"YMR157C",18.717000314646,56.3881644312889,0.000667517287163442,3.01267102010814
"YBR082C",154.424009337355,465.052937919556,0.00430751883461522,3.01153259726342
"YBR185C",22.3317086107655,67.2170558073633,0.00392821969937752,3.00993788603169
"YOR377W",25.7413316916348,77.4745168600767,0.00483550501773603,3.00973227757497
"YJR039W",19.8617269611893,59.7093512091522,0.00162023559965636,3.00625173862409
"YMR035W",11.5870126252269,34.8111364754118,0.000737824234327397,3.00432368560832
"YOR352W",10.3549462449123,31.1007818909722,0.0034154466001424,3.00347110988171
"YGR032W",554.924455695067,1664.7193726362,0.00859192969498126,2.99990269946036
"YLR124W",1.44437697458201,4.32723390785652,0.000284968348947731,2.99591725983363
"YJR131W",24.2627687344631,72.6788310568303,8.34286326405598e-05,2.99548793677436
"YKL124W",16.8516961926497,50.4763176068621,0.00191362413016217,2.99532563546206
"YER114C",24.2329047994913,72.5807565044981,0.000111608145969781,2.99513232544956
"YKR051W",17.5112791215919,52.4317713330964,0.000645345182177142,2.99417141198135
"YOR359W",8.5272178819199,25.5108104882316,0.000634592686971538,2.99169211359331
"YJL146W",15.8252108882341,47.339733491729,0.000521876365415679,2.99141248897515
"YOR213C",17.0804063595602,51.0631286511663,0.000219171728211834,2.98957340804631
"YMR063W",4.53738701461297,13.5594940421018,0.000806406260157902,2.98839265824857
"YKL219W",26.7300912221477,79.8342941532986,0.000135331795262586,2.98668244301203
"YIR031C",7.93400783083242,23.6660280890086,0.00349724675234874,2.98285917957376
"YDR336W",10.3126378414014,30.7465095859137,0.00320439720579039,2.98143986618806
"YKR015C",14.7691242940843,43.9871702961642,0.0012848973656108,2.97831946026638
"YJL156C",23.6948962303251,70.5634729303284,0.000306885945411465,2.97800303678985
"YPR080W",876.336133165486,2607.37598772161,0.000543627764672003,2.97531493800591
"YCR014C",8.932124004938,26.5722367638935,0.0018657134413528,2.97490683617955
"YBR004C",47.178000782024,140.038807034718,0.00720356294733141,2.96830736176672
"YGR221C",14.5177231332686,42.9793370167765,0.000857143523657102,2.96047366534258
"YJR056C",5.97308612752283,17.6747630157079,0.000169650222209498,2.95906716199286
"YDR436W",34.4602804767133,101.883275187045,0.00122179145930704,2.95654225031317
"YDR514C",8.53299985157956,25.2236761676588,0.000995145756345861,2.95601507165028
"YHR175W",49.6763130634587,146.741905485055,0.000375506085992925,2.95396128326997
"YDR374C",0.799560987932569,2.35902006020187,0.00960041716460957,2.95039414854595
"YNL092W",12.3271020116968,36.3384047793878,0.00286058193087958,2.94784652101584
"YFL034W",14.6382220758321,43.1509433339347,0.000507301077571105,2.94782679962053
"YJR130C",19.4649388332587,57.351942934043,0.000434343874483837,2.94642297236757
"YDR349C",75.4100016618984,222.120692284617,0.000575004682322568,2.94550705993215
"YER089C",47.1572047488591,138.836438622503,0.000300185624737046,2.94411934214277
"YPR037C",9.05701093997947,26.6582036417555,0.000100008806804915,2.94337765720044
"YLR231C",30.4144730347451,89.5098033585108,0.00582282355944009,2.94300030305493
"YLR016C",20.286414541463,59.6795117865125,0.000653778775822812,2.94184621262346
"YLR394W",15.1003599103168,44.3675294336524,0.00238873011267745,2.93817695055995
"YLR393W",8.43465033601773,24.7727279150141,0.00190452977079327,2.93701895492091
"YBR120C",9.48048060191578,27.8179487445414,0.00789822327709825,2.93423402384475
"YGR093W",14.4309213901514,42.3204255927404,0.00102214483120037,2.9326211714813
"YHR115C",38.0281491392221,111.505403480965,0.000265984967457494,2.93218066103456
"YDR110W",11.6565838534816,34.1672439316937,0.000522190323308016,2.93115413239091
"YLR395C",73.110056930024,214.206686361377,0.00509066725279025,2.92992093504183
"YGL041C",7.67980995018987,22.4793576370819,0.00853424138832412,2.92707212585725
"YBR163W",15.0381313844241,44.0004333437598,0.000658695013112329,2.92592425341713
"YDL237W",52.8785560650481,154.598661587669,1.61639829155755e-05,2.92365512775142
"YLR228C",22.6053304981744,66.0761732663669,0.00214731659110533,2.92303504572531
"YDR480W",10.6875365193877,31.2071956900515,0.00131024355558284,2.91996154899122
"YLR267W",14.8962961207984,43.4694006668728,0.00612554095856533,2.9181348379736
"YMR015C",193.169272197424,563.650849929044,0.00678815098674949,2.91791154730333
"YCR017C",159.482182485082,464.862764496663,0.00036596545192733,2.91482570186263
"YOR328W",39.6827457829294,115.619324093407,0.00141928737090389,2.91359183474506
"YJL192C",41.2581013671539,120.20066508039,4.91545259994581e-06,2.91338333799537
"YGR096W",8.54510012024191,24.8669089667284,7.59270682318239e-05,2.91007812861348
"YOR375C",238.410017436312,693.625531750001,0.0022213736043703,2.90938081884623
"YBR047W",5.93857715637218,17.2674931689732,0.0063627754117841,2.90768187636409
"YMR095C",4.69934264066891,13.641486031687,0.00135250165924045,2.90284983981191
"YBR165W",12.6381987991888,36.6396853939923,0.00211741293940267,2.89912241262925
"YER020W",38.2790099275976,110.975396422921,0.00014563252725211,2.89911877639532
"YKL198C",25.5719632083641,74.1048986080877,0.000531643519036462,2.89789634078034
"YPL006W",70.8799473983506,205.161322829723,0.0010744270215339,2.8944903369736
"YPL203W",44.0820494780709,127.477771104001,0.00185013131438796,2.89182950006479
"YBR078W",445.230044158875,1286.6599801797,0.00176120295513083,2.88987681101002
"YGL133W",28.6887990648175,82.9070792935202,0.000607022838569711,2.8898762581942
"YBL084C",16.4844431126904,47.6374243544994,0.00205658617763754,2.88984129029061
"YKR018C",77.5853663961559,224.116221316233,0.000113657108107715,2.88864036771936
"YDR485C",13.5399091887876,39.0053931716164,0.00243812645408486,2.88077214017925
"YPR109W",25.7291979145058,74.1159228049516,0.000889424284568688,2.88061536357361
"YML129C",12.3554930409477,35.5796714577003,0.00163758720887103,2.87966423839054
"YMR254C",1.18511065374444,3.41024795258008,0.0078272023394906,2.87757766905998
"YPL100W",17.5937217433389,50.5911142473033,0.00234677490547278,2.87552088099026
"YPR011C",18.8571806986415,54.2095222679331,0.000207875174210893,2.87474162411979
"YOR171C",24.5466350530125,70.5377244389428,0.00548086634198396,2.8736209377214
"YDL216C",7.08374176391212,20.3420144094018,0.00119275242643247,2.87164821747646
"YBL066C",31.8825909144215,91.5205738240105,0.00345575403376602,2.87055007761659
"YJR061W",23.7899607047355,68.2357853065687,0.00103161232430175,2.86825968960033
"YOR378W",6.3313417621464,18.151603182898,0.00700712378082666,2.86694414309178
"YDR118W",13.5996779049035,38.9775473316443,0.00367711809208993,2.86606400564756
"YLR320W",13.8614579767807,39.7246752790145,0.000328541432654177,2.86583672118454
"YMR030W",6.62308304129174,18.94469638343,0.000674247196873619,2.86040447708702
"YJL100W",27.6521704150677,79.0929756627654,0.00292225427844693,2.86028092824379
"YGR046W",17.225490258407,49.1761962047939,0.000974760789666755,2.8548503100394
"YMR122C",2.08539531855944,5.9477560213323,0.00123826571937682,2.85210001595329
"YLR077W",21.5127348476826,61.3557128235246,0.000530440906317463,2.85206475410698
"YDR173C",16.4820041202069,46.9762480060608,0.00684434532827133,2.85015388076915
